company_name,raised_amount_usd,homepage_url,short_description,current_url,facebook_url,twitter_url,linkedin_url
Teachable,2e6,http://teachable.com//?src=crunchbase,Teachable is a venture-backed company which makes it easy to teach and sell courses from your own website.,https://teachable.com/,https://www.facebook.com/teachableHQ/,https://twitter.com/teachable,https://www.linkedin.com/company/fedora
Teachable,2e6,http://teachable.net,"Teachable offers original lesson plans and other learning materials on various topics provided by teachers, educators, and publishers.",http://teachable.net,http://www.facebook.com/Teachablenet,http://twitter.com/teachablenet,NA
Teachable,2e6,http://teachable.net,Teachable is a venture-backed company which makes it easy to teach and sell courses from your own website.,https://teachable.com/,https://www.facebook.com/teachableHQ/,https://twitter.com/teachable,https://www.linkedin.com/company/fedora
TeachBoost,15e5,http://teachboost.com,"TeachBoost is an evaluation and feedback platform designed to engage teachers and administrators in an ongoing, evolving dialogue that",http://teachboost.com,https://www.facebook.com/teachboost,http://twitter.com/TeachBoost,NA
TeacherTube,25e4,http://www.teachertube.com,"TeacherTube provides an online community for teachers, schools and home learners to share instructional videos.",http://www.teachertube.com,http://www.facebook.com/fansofteachertube,http://twitter.com/teachertube,http://www.linkedin.com/company/teachertube
Teak,72500.0,http://teak.io,Teak is a marketing firm that offers monetization solutions to gaming studios and developers.,http://teak.io,NA,http://twitter.com/teak_io,NA
Teaman & Company,1e5,http://www.teamanco.com/,Teaman & Company is revolutionizing the jewelry experience for the millennial generation.,http://www.teamanco.com/,http://www.facebook.com/Teamanco,http://twitter.com/teamanco,http://www.linkedin.com/company/teaman-&-co
Teamly,25e4,http://teamly.com,"Teamly is a social performance management software platform enabling enterprises to manage reviews, projects and employees' conduct.",http://teamly.com,http://www.facebook.com/teamly,http://twitter.com/teamly,NA
Team(You),5e5,http://www.teamyou.co/,"Team(You) is an innovative incentive program designed to increase student participation and advanced learning, in school.",http://www.teamyou.co/,https://www.facebook.com/EngageEmpowerImprove/info?tab=page_info,https://twitter.com/LearnTeam,https://www.linkedin.com/company/4799915
Techcafe.io,75e4,http://techcafe.io/,"Discover and integrate with TechCafe, a marketplace for restaurants to discover technology solutions",https://techcafe.io/,http://www.facebook.com/techcafeby4ftech/info,http://twitter.com/4f_techcafe,http://www.linkedin.com/company/4f-tech-llc
TechLoaner,2e3,http://www.techloaner.com/,Rent any new technology devices when you want and as long as you want.,https://www.techloaner.com/,http://www.facebook.com/techloaner,http://twitter.com/techloaner,http://www.linkedin.com/company/3739315
Technori,275e3,http://technori.com/,"Technori is a starter publishing and education platform that brings curated content, expert advice, and a network of tomorrow’s start-ups.",http://technori.com/,http://www.facebook.com/technorichicago,http://twitter.com/technori,http://www.linkedin.com/company/technori
Technorides,116084.33333333333,http://www.technorides.com,Technorides is a company dedicated to developing technology solutions and marketing consultancy for transport companies.,http://www.technorides.com,http://www.facebook.com/TechnoRides,http://twitter.com/techno_rides,http://www.linkedin.com/company/technorides
Techpear,1e5,https://www.techpear.com/~,Techpear IS only recruiting management software that understands you.,https://www.techpear.com/~,https://www.facebook.com/techpear,https://twitter.com/Techpear,https://www.linkedin.com/company/techpear
TechPepper,1e4,http://techpepper.org/,"The TechCrunch in Spanish, Latin American and Europe",http://techpepper.org/,http://www.facebook.com/techpepper,http://twitter.com/techpepperorg,NA
Tech urSelf,4e4,http://techurself.com,Tech urSelf develops technological tools used to help people understand themselves better and improve their lives.,http://techurself.com,https://www.facebook.com/188098427906496,http://twitter.com/TechurSelf,NA
Teespring,675e3,http://teespring.com,Teespring is a commerce platform that empowers anyone to design and sell products that people love.,http://teespring.com,http://www.facebook.com/teespring,http://twitter.com/teespring,http://www.linkedin.com/company/teespring
Telefactor Robotics,2e5,http://www.telefactor-robotics.com,"Telefactor Robotics makes solutions for robots, telepresence and human-machine interfaces.",http://www.telefactor-robotics.com,NA,NA,NA
Teleport,25e5,http://teleport.org/,"Teleport is the smarter way for people to share and gain knowledge, skills, and services online.",https://newyork.teleport.org,https://www.facebook.com/teleportinc,https://www.twitter.com/teleportinc,NA
Teleport,25e5,http://teleport.org/,Move to your best place to live and work.,https://teleport.org/,http://www.facebook.com/teleportinc,http://twitter.com/teleportinc,NA
Teleport,25e5,http://teleport.org/,Teleport is a new interaction paradigm in media-enriched video.,http://teleport.ninja/,https://www.facebook.com/teleportninja,https://twitter.com/teleportninja,https://www.linkedin.com/company/teleportninja
Teleport,25e5,http://teleport.org/,Teleport helps you run your own car service without the overhead.,http://teleportapp.co,NA,https://www.twitter.com/getteleportapp,NA
TeliApp,15e3,http://instagramfollow.me,TeliApp is a data analytics company specializing in deep (machine) learning with a focus on human behavior prediction and modification.,http://teliapp.com,http://www.facebook.com/teliapp,http://twitter.com/teliapp,http://www.linkedin.com/company/3051820
Tellagence,25e3,http://tellagence.com,"Tellagence is a social prediction company, which successfully unlocks the complexities of all social networks and relationships to predict",http://tellagence.com,https://www.facebook.com/Tellagence,https://twitter.com/Tellagence,https://www.linkedin.com/company/tellagence
Telller,25e4,http://www.telller.com,Telller is the best way for you and your friends to capture and collect your shared experiences.,http://www.telller.com,NA,NA,NA
Telnexus,25e4,http://www.telnexus.com,"Telnexus gives small enterprises the IP services they deserve, with a business model that disrupts the telecom value chain with a high-touch",http://www.telnexus.com,http://www.facebook.com/telnexus,http://twitter.com/telnexus,NA
Telnyx,1e6,http://www.telnyx.com/,Telnyx is a VoIP service provider that offers a cloud-based platform that offers access to carrier grade voice services over the internet.,http://www.telnyx.com/,http://www.facebook.com/Telnyxllc,http://twitter.com/teamtelnyx,http://www.linkedin.com/company/telnyx
TELOS,43120.0,http://www.telos.com,TELOS is a provider of advanced technology solutions that secure strategic and tactical systems for businesses.,http://www.telos.com,http://www.facebook.com/teloscorporation,http://twitter.com/telosnews,http://www.linkedin.com/company/telos-corporation
Temnos,15e5,http://temnos.com,Temnos offers a content intelligence platform that enables users to extract metadata that exists in unstructured text-based media.,http://temnos.com,http://www.facebook.com/temnosplatform,http://twitter.com/TemnosPlatform,NA
Tempered Mind,4e4,http://www.TemperedMind.com,"We make fun educational. At Tempered Mind, we focus on education that’s both fun and mobile. We build it so you can bring it with you.",http://www.temperedmind.com,http://www.facebook.com/temperedmind,http://twitter.com/temperedmind,http://www.linkedin.com/company/tempered-mind-inc-
Tempered Networks,2e6,http://temperednetworks.com,"Tempered Networks provides connectivity solutions for applications in water, energy, petroleum, manufacturing, and other industries.",http://temperednetworks.com,NA,http://twitter.com/temperednw,http://www.linkedin.com/company/tempered-networks
TempoIQ,434e3,http://tempoiq.com,"TempoIQ is platform for storing, analyzing and visualizing IoT Data.",http://www.tempoiq.com,https://www.facebook.com/TempoIQ-Inc-1592958947597543/,https://www.twitter.com/tempo_iq,https://www.linkedin.com/company/tempoiq
TenantCloud,6e5,https://www.tenantcloud.com/,On-demand ServicePros for Landlords,https://www.tenantcloud.com/,https://www.facebook.com/tenantcloudsystem,https://www.twitter.com/tenantcloud,https://www.linkedin.com/company/tenantcloud
Tenant Turner,5e5,http://tenantturner.com/,Tenant Turner is a Y Combinator-company formed out of the aftermath of the 2008 financial and housing crisis.,http://tenantturner.com/,https://www.facebook.com/TenantTurner,https://twitter.com/TenantTurner,https://www.linkedin.com/company/tenant-turner
TenderTree,13e5,http://www.tendertree.com,TenderTree is a platform for finding in-home caregivers for patients and the elderly.,http://www.tendertree.com,https://www.facebook.com/tendertreehomecare,https://www.twitter.com/thetendertree,NA
Tenjin,12e4,http://tenjin.io/,Tenjin brings simplicity and insight to your mobile marketing spending.,http://tenjin.io/,https://www.facebook.com/tenjinio/,https://twitter.com/tenjinIO,https://www.linkedin.com/company/tenjin
TennisHub,33e4,http://tennishub.com,TENNISHUB is an online platform offering quality tennis playing opportunities and online booking support for tennis clubs.,http://tennishub.com,http://www.facebook.com/TennisHubdotcom,http://twitter.com/TennisHubdotcom,NA
Tenscores,50809.0,http://tenscores.com,Tweets from the Tenscores team. Only when it's worth sharing.,http://tenscores.com,http://www.facebook.com/tenscores,http://twitter.com/tenscores,NA
TeraFold Biologics Inc.,4e4,http://www.terafold.com,"TeraFold Biologics is developing an integrated computational platform for discovery, modeling, and pre-clinical validation of alternative",http://www.terafold.com,NA,NA,http://www.linkedin.com/company/terafold-biologics-inc-
Terbium Labs,37e5,http://terbiumlabs.com/,"Terbium Labs offers Matchlight, a product that alerts their clients the instant their stolen data appears on the web.",http://terbiumlabs.com/,http://www.facebook.com/terbiumlabs,http://twitter.com/TerbiumLabs,http://www.linkedin.com/company/terbium-labs
Terminus,18e5,http://terminus.com,Terminus is an application which provides the facility of tracking URLs.,http://www.terminusapp.com/,NA,http://twitter.com/terminusapp,NA
Terminus,18e5,http://terminus.com,Terminus is a platform that seamlessly integrate salesforce CRM and build segments of best fit accounts.,http://terminus.com,http://www.facebook.com/terminusB2B,http://twitter.com/terminus,http://www.linkedin.com/company/terminus-software
TermScout,635e3,http://www.termscout.com/,TermScout is focused on the aggregation and provision of actionable tenant information.,http://www.termscout.com/,https://www.facebook.com/termscout,http://twitter.com/TermScout,http://www.linkedin.com/company/termscout
TermSync,2243e3,http://www.termsync.com,"TermSync, an accounts receivable automation platform, helps B2B companies bring a customer-centric approach to the post-sale relationship.",http://www.termsync.com,http://www.facebook.com/termsync,http://twitter.com/TermSync,http://us.linkedin.com/company/termsync-inc.
TernPro,395e3,http://ternpro.com,A smarter way for businesses to create and manage video content,http://ternpro.com,http://www.facebook.com/ternpro,http://twitter.com/ternpro,http://www.linkedin.com/company/5027160
Terranova,105e4,http://www.appterranova.com,"Terranova is a personal assistant mobile and wearable technology application that connects people, places and events.",http://www.appterranova.com,http://www.facebook.com/appterranova,http://twitter.com/AppTerranova,https://www.linkedin.com/company/terranova-inc-
TerraStride,9e5,http://www.terrastride.com/,TerraStride designs and produces mapping software for high-value niche markets.,http://www.terrastride.com/,https://www.facebook.com/HuntStand?ref=hl,https://twitter.com/huntstand,https://www.linkedin.com/company/huntstand
Tesora,1e6,http://www.tesora.com,Tesora delivers a Database as a Service platform for OpenStack based on Trove,http://www.tesora.com,http://www.facebook.com/tesoracorp,http://twitter.com/tesoracorp,http://www.linkedin.com/company/parelastic
TestCred,25e3,http://www.testcred.com/,TestCred is a mobile application that provides innovative ways for students to prepare for standardized tests and classroom curriculum.,http://www.testcred.com/,http://www.facebook.com/TestCred,http://twitter.com/testcred,http://www.linkedin.com/company/testcred
Testive,5e5,http://www.testive.com,Testive is a web platform that delivers personalized educational tools for teachers and students.,http://www.testive.com,NA,http://twitter.com/Testive,NA
Testlio,606500.0,http://testlio.com,"At Testlio, we test your products and uncover issues before your customers do. We are fast, scalable and focused on quality.",http://testlio.com,http://www.facebook.com/testlio,http://twitter.com/testlio,http://www.linkedin.com/company/testlio
TestNest,15e4,http://testnest.co,"A/B testing for apps meta-information: icon, screenshots, description and more",http://testnest.co,https://www.facebook.com/testnestco,http://twitter.com/testnestco,http://www.linkedin.com/company/testnest
Tethis,775e3,http://tethis.com,Tethis develops high value biopolymers made from low value carbohydrates using patented high throughput technology,http://tethis.com,NA,NA,NA
Tetra Discovery,1e6,http://tetradiscovery.com,Tetra Discovery provides consulting services and research on drug discovery for diseases affecting the central nervous system.,http://tetradiscovery.com,https://www.facebook.com/tetradiscovery/,NA,https://www.linkedin.com/company/tetra-discovery-partners-llc
Tetrapod Software,235e4,http://tetrapod.io/,"Tetrapod Software LLC offers Chatbox, an enterprise collaboration solution.",http://tetrapod.io/,https://www.facebook.com/chatatchatbox,https://twitter.com/cc_chatbox,https://www.linkedin.com/company/chatbox-com
Texakoma,456e3,https://www.texakoma.com/,"Texakoma Exploration & Production LLC is based in Plano, Texas.",https://www.texakoma.com/,NA,NA,NA
Texas Energy Network,25e4,http://texasenergynetwork.com,Texas Energy Network provides fixed and mobile broadband solutions with their 4G LTE network.,http://texasenergynetwork.com,http://www.facebook.com/TexasEnergyNetwork,http://twitter.com/TexasEnergyNet,http://www.linkedin.com/company/texas-energy-network
TEXbase,1e6,http://www.texbase.com,"TEXbase provides product integrity management solutions to the apparel, footwear, home textile, and consumer products markets.",http://www.texbase.com,NA,http://twitter.com/TEXbase,http://www.linkedin.com/company/texbase
Textbook Rental Canada,415e3,http://www.textbookrental.ca,"Textbook Rental Canada is an online marketplace for students looking to rent, buy or sell their textbooks.",http://www.textbookrental.ca,http://www.facebook.com/pages/Textbookrentalca/116059265090707,http://twitter.com/textbookcanada,NA
Textio,15e5,https://textio.com/,Textio is an advanced machine learning platform for writing.,https://textio.com/,http://www.facebook.com/textioHQ,http://twitter.com/textio,http://www.linkedin.com/company/textio
Textizen,1e5,https://textizen.com/,Access. Connect. Engage. It's time to reach people where they are,https://textizen.com/,http://www.facebook.com/textizen,http://twitter.com/textizen,http://www.linkedin.com/company/3265034
Thalchemy,65e4,http://www.thalchemy.com/index.html,Thalchemy Corp. is engaged in developing neurally-inspired algorithms,http://www.thalchemy.com/index.html,NA,https://www.twitter.com/thalchemy,NA
Thalmic Labs,1106990.0,http://thalmic.com,Thalmic Labs focuses on the development of wearable technology solutions and devices that are able to interact with computers.,http://thalmic.com,http://www.facebook.com/thalmic,http://twitter.com/thalmic,http://www.linkedin.com/company/thalmic-labs
Thanx,13e5,http://www.thanx.com,Effortless customer retention and loyalty.,http://www.thanx.com,http://www.facebook.com/thanx,http://twitter.com/ThanxInc,http://www.linkedin.com/company/thanx-inc
That's Us Technologies,575e3,http://thatsus.com,That's Us Technologies develops web-based technologies for online marketing.,http://thatsus.com,http://www.facebook.com/thatsus,http://twitter.com/ThatsUs,http://www.linkedin.com/company/that
The18,1e6,http://the18.com/,The18 is a sports website and media platform focused on the world of soccer.,http://the18.com/,https://www.facebook.com/the18soccer,https://twitter.com/the18soccer,https://www.linkedin.com/company/the18-com
TheBankCloud,3e5,http://www.thebankcloud.com,"TheBankCloud offers digital banking, allowing banks and other financial institutions to deploy mobile technology in serving their customers.",http://www.thebankcloud.com,NA,http://twitter.com/TheBankCloud,http://www.linkedin.com/company/3179085
The Better Software Company,105e4,http://www.thebettersoftwarecompany.com/,The Better Software Company is a Small Business Management Solution (SBMS) provider.,http://www.thebettersoftwarecompany.com/,https://www.facebook.com/BetterSoftwareCompany/,https://twitter.com/4bettersoftware,https://www.linkedin.com/company/the-better-software-company
The Black Tux,26e5,http://theblacktux.com,The Black Tux is a tuxedo and suit rental service.,http://theblacktux.com,http://www.facebook.com/TheBlackTux,http://twitter.com/theblacktux,http://www.linkedin.com/company/the-black-tux
The Bouqs Company,11e5,http://www.thebouqs.com,The Bouqs Company is a cut-to-order online flower delivery service.,http://www.thebouqs.com,http://www.facebook.com/TheBouqs,https://twitter.com/TheBouqsCo,http://www.linkedin.com/company/the-bouqs-company
The Convenience Network,451306.0,http://tcnetwork.tv/,The Convenience Network is a place-based digital media company.,http://tcnetwork.tv/,http://www.facebook.com/theconveniencenetwork,http://twitter.com/Convenience_Net,http://www.linkedin.com/company/wow3d-group
The Credit Junction,2e6,http://www.thecreditjunction.com/,"First data-driven asset based lender offering financing solutions to small and mid-sized manufacturers, suppliers and distributors.",http://www.thecreditjunction.com/,https://www.facebook.com/thecreditjunction,http://twitter.com/CreditJunction,http://ie.linkedin.com/company/the-credit-junction
The Daily Hundred,25e4,http://dailyhundred.com,The Daily Hundred is a web app allowing businesses to reward customers by encouraging micro-level brand advocacy and product endorsements.,http://dailyhundred.com,http://www.facebook.com/dailyhundred,https://www.twitter.com/l00tapp,NA
The Digital Marvels,6e5,http://thedigitalmarvels.com,Digital Marvels offers a cloud-based omni-channel platform for customers and brands across multiple sectors.,http://thedigitalmarvels.com,NA,NA,NA
The Dodo,2e6,http://thedodo.com,The Dodo is a digital media company devoted to animals.,http://thedodo.com,http://www.facebook.com/thedodosite,http://twitter.com/dodo,http://www.linkedin.com/company/the-dodo
theDrop,41250.0,http://www.thedrop.mobi,theDrop is a music discovery application that sends alerts when its users’ favorite bands release new music and announce concerts.,http://www.thedrop.mobi,http://www.facebook.com/theDropApp,http://twitter.com/thedropapp,http://www.linkedin.com/company/3358267
The Dyrt,25e3,https://thedyrt.com/,"The Dyrt is an online platform that enables users to find, view, and share information, photos, and videos on campsites and experiences.",https://thedyrt.com/,https://www.facebook.com/TheDyrt,https://twitter.com/TheDyrt,https://www.linkedin.com/company/the-dyrt
The Edge Firm - Tech & Media Marketing Consultants,1e5,http://www.TheEdgeFirm.com,"The Edge Firm is a U.S.-based company specialized in web design, advertising and business development consulting, brand identity, and more.",http://www.theedgefirm.com,NA,NA,NA
The Farmery,2e4,http://www.thefarmery.com,The Farmery is a system created to help people grow and sell produce locally in cities.,http://www.thefarmery.com,http://www.facebook.com/thefarmery,https://www.twitter.com/the_farmery,NA
The Gluten Free Gourmet,1e4,http://www.gfgcafe.com/,Gluten fee products superior to any currently commercially available.,http://www.gfgcafe.com/,http://www.facebook.com/gfgcafe,http://twitter.com/gfgcafe,NA
The Good Jobs,18e3,http://www.thegoodjobs.com,The Good Jobs offers a software tool that helps companies to attract top talent by quantifying and communicating corporate culture.,http://www.thegoodjobs.com,http://www.facebook.com/thegoodjobs,http://twitter.com/thegoodjobs,http://www.linkedin.com/company/762493
The Goodwell Company,5e4,http://www.thegoodwellcompany.com,The Goodwell Company provides sustainable oral-hygiene products.,http://www.thegoodwellcompany.com,https://www.facebook.com/thegoodwellcompany,https://www.twitter.com/goodwellcompany,NA
The History Project,2e6,http://www.thehistoryproject.com,Turn institutional memory into insights,https://www.thehistoryproject.com/business,https://www.facebook.com/projecthistory,https://twitter.com/thehistoryproj,https://www.linkedin.com/company/the-history-project
The Idealists,17e5,http://theidealists.com,"The IdeaLists is a marketplace for professional creative talent, matching advertising needs with curated solutions.",http://theidealists.com,http://www.facebook.com/TheIdeaLists,http://twitter.com/TheIdeaLists,http://www.linkedin.com/company/the-idealists
The Infatuation,1e6,http://www.theinfatuation.com/,Restaurant reviews for the people.,http://www.theinfatuation.com/,http://www.facebook.com/infatuation,http://twitter.com/infatuation,NA
The Innovation Factory,25e4,http://if-chicago.com,"The Innovation Factory offers 3D and CAD modeling, prototyping, and research and development services for product ideas.",http://if-chicago.com,http://www.facebook.com/pages/Innovation-Factory/191685460955244,http://twitter.com/chicagoIF,NA
The Innovation Factory,25e4,http://if-chicago.com,The Innovation Factory is a venture capital firm.,http://www.tif.net/,NA,NA,NA
The Innovation Factory,25e4,http://www.tif.net/,"The Innovation Factory offers 3D and CAD modeling, prototyping, and research and development services for product ideas.",http://if-chicago.com,http://www.facebook.com/pages/Innovation-Factory/191685460955244,http://twitter.com/chicagoIF,NA
The Innovation Factory,25e4,http://www.tif.net/,The Innovation Factory is a venture capital firm.,http://www.tif.net/,NA,NA,NA
The IQ Collective,4e4,http://www.theiqcollective.com,The IQ Collective is a global social distribution network that connects innovative schools to innovative solutions.,http://www.theiqcollective.com,http://www.facebook.com/TheIQCollective,http://twitter.com/TheIQCollective,NA
The Kive Company,5e5,http://www.artkiveapp.com,"The Kive Company offers Artkive, an app that enables users to store their children's artwork in the cloud and share it with others.",http://www.artkiveapp.com,http://www.facebook.com/artkiveapp,http://twitter.com/artkiveapp,https://www.linkedin.com/company/the-kive-company
The LAB Miami,5e5,http://www.thelabmiami.com,The LAB Miami is a campus that provides learning resources for creative entrepreneurs.,http://www.thelabmiami.com,http://www.facebook.com/LABMiami,http://twitter.com/TheLABMiami,NA
The Language Express,75e4,http://www.thesocialexpress.com,"The Language Express offers The Social Express™, software designed to teach children and young adults how to manage social situations.",http://www.thesocialexpress.com,http://www.facebook.com/pages/The-Social-Express-Interactive-Sof,http://twitter.com/TheSocialExpres,NA
The League,109e4,http://www.theleague.com/,The League is a dating application that enables users to find and socialize with similar individuals.,http://www.theleague.com/,http://www.facebook.com/theleagueapp,http://twitter.com/theleague,https://www.linkedin.com/company/the-league---date-intelligently
The Little Black Book,15e4,http://thelittleblackbookapp.com,iPhone Application,http://thelittleblackbookapp.com,NA,http://twitter.com/littleblackbook,NA
The Loadown,85e3,http://www.theloadown.com,The Loadown is a platform for mobile app marketers and developers to monitor and respond to daily competitive threats.,http://www.theloadown.com,NA,http://twitter.com/theloadown,NA
TheLocker,1125e3,http://thelocker.com,"TheLocker is an athlete-focused e-commerce platform that enables users to share, collect, and buy sports products.",http://thelocker.com,http://www.facebook.com/TheLockerInc,http://twitter.com/TheLocker_com,NA
The Logo Company,5e5,http://thelogocompany.net,The Logo Company is a provider of logo designs and marketing materials for small- and medium-sized businesses.,http://thelogocompany.net,http://www.facebook.com/TheLogoCompany,http://twitter.com/thelogocompany,NA
The Medical Memory,21e5,https://www.themedicalmemory.com,The Medical Memory™ is to provide simple and convenient methods of recording medical conversations,https://www.themedicalmemory.com,https://www.facebook.com/MedicalMemory,https://twitter.com/TheMedMemory,https://www.linkedin.com/company/the-medical-memory-by-clarit-md
Themidgame,12e4,https://www.themidgame.com,Themidgame is a marketplace where advertisers have access to relevant information about influencers in every industry.,https://www.themidgame.com,https://www.facebook.com/themidgame,https://twitter.com/themidgame,https://www.linkedin.com/company/themidgame
The Mobile Majority,68e4,http://majority.co/,We help brands realize the full potential of mobile.,http://majority.co/,http://www.facebook.com/MobileMajority,http://twitter.com/mobile_majority,http://www.linkedin.com/company/the-mobile-majority
The Muse,14e5,http://www.themuse.com,"The Muse is the most trusted destination for your career, helping over 50 million people every year find jobs & succeed in their careers.",http://www.themuse.com,http://www.facebook.com/thedailymuse,http://twitter.com/dailymuse,http://www.linkedin.com/company/the-daily-muse
The Networking Effect,1e6,http://thenetworkingeffect.com,The Networking Effect a Canadian start-up that has created an online match and connect platform for small businesses,http://thenetworkingeffect.com,https://www.facebook.com/thenetworkingeffect,https://www.twitter.com/thenetworkingfx,NA
THE NOCKLIST,1e5,http://nocklist.com,THE NOCKLIST mission is to expand our cloud-based content system of product designs.,http://nocklist.com,NA,http://twitter.com/ABSTRACTSURREAL,http://www.linkedin.com/in/jasonjenkinslive
The Noun Project,2e6,http://thenounproject.com/,The Noun Project is a platform where the world’s visual language can be shared.,http://thenounproject.com/,NA,http://twitter.com/nounproject,NA
The One World Doll Project,5e5,http://oneworlddolls.com,"Established in 2010 by Trent T. Daniel and Stacey McBride-Irby, The One World Doll Project endeavors to make a significant positive",http://oneworlddolls.com,http://www.facebook.com/oneworlddolls,http://twitter.com/oneworlddolls,NA
Theorem,12e4,https://www.shoptheorem.com/,Marketplace for Independent Fashion,https://www.shoptheorem.com/,http://www.facebook.com/shoptheorem,http://twitter.com/ShopTheorem,http://www.linkedin.com/company/theorem-inc-
The Political Student,1e3,http://thepoliticalstudent.com,The Political Student is a Northern California-based community that develops and maintains a news and opinion website.,http://thepoliticalstudent.com,http://www.facebook.com/ThePoliticalStudent,http://twitter.com/TPSNewsandInfo,NA
Therasport Physical Therapy,5e4,http://www.therasport.org,Therasport Physical Therapy provides services to treat orthopedic and neurological conditions.,http://www.therasport.org,http://www.facebook.com/TheraSport-Physical-Therapy/190490,http://twitter.com/TheraSportPT,NA
TheraVid,5e4,http://www.theravid.com,TheraVid is a patient management platform providing physical therapist-prescribed rehab programs for injury rehabilitation.,http://www.theravid.com,http://www.facebook.com/TheraVid,http://twitter.com/teamtheravid,http://www.linkedin.com/company/theravid-llc
The RealReal,11e5,http://www.therealreal.com,The RealReal is the leader in authenticated luxury consignment,http://www.therealreal.com,http://www.facebook.com/TheRealRealPage,http://twitter.com/therealreal,http://www.linkedin.com/company/the-realreal
The Restaurant Zone,3e4,http://therestaurantzone.com/,The Restaurant Zone is a job search platform that provides hiring solutions for employers and job opportunities for job-seekers.,http://therestaurantzone.com/,https://www.facebook.com/TheRestaurantZone,https://twitter.com/Restaurant_Zone,https://www.linkedin.com/in/therestaurantzone
The Right Place,2e6,http://therightplace.com,"The Right Place, Inc. is a regional economic development organization funded through investments from the private and public sectors.",http://www.rightplace.org/,https://www.facebook.com/TheRightPlaceGrandRapids,https://twitter.com/TheRightPlaceGR,https://www.linkedin.com/company/the-right-place
The Right Place,2e6,http://therightplace.com,Matching Patients to The Right Skilled Nursing Facilities,http://therightplace.com,NA,NA,NA
the Roadmap,35e4,http://theroadmap.com,"the Roadmap, an interactive preparation platform, uses technology to deliver customizable content and a learning approach for students.",http://theroadmap.com,NA,NA,NA
The Rounds,737045.0,http://therounds.com,The Rounds is an online ecosystem that expedites collaboration in healthcare.,http://therounds.com,https://www.facebook.com/theroundscanada,http://twitter.com/TheRounds,http://www.linkedin.com/company/the-rounds
The Runthrough,829169.0,http://www.therunthrough.com,TheRunthrough is a global online showroom where brands can showcase their collections to a curated group of influential media.,http://www.therunthrough.com,NA,http://twitter.com/therunthrough,http://www.linkedin.com/company/3122804
"The Scholars Club, Inc.",34250.0,http://podiaapp.com,Whetstone is a platform that allows connections based on interests and professional goals.,http://podiaapp.com,NA,http://twitter.com/mind_whetstone,NA
TheSedge.org,4e4,http://www.thesedge.org,theSedge.org helps non-profit organizations build successful social enterprises and fund their social programs.,http://www.thesedge.org,http://www.facebook.com/TheSedgeOrg,http://twitter.com/TheSedge_Org,http://www.linkedin.com/company/the-sedge
The Skillery,15e3,http://www.theskillery.com,Marketplace for offline classes.,http://www.theskillery.com,http://www.facebook.com/theskillery,http://twitter.com/theskillery,https://www.linkedin.com/company/the-skillery
The Skimm,1579577.0,http://www.theskimm.com,"The Skimm offers an email newsletter that is focused on women, and provides editorial contents and headlines.",http://www.theskimm.com,http://www.facebook.com/TheSkimm,http://twitter.com/theskimm,https://www.linkedin.com/company/theskimm
The Social Radio,4e4,http://www.thesocialradio.com,"The Social Radio allows you to take advantage of your time while driving, having breakfast, running and so on.",http://www.thesocialradio.com,http://www.facebook.com/TheSocialRadio,http://twitter.com/TheSocialRadio,https://www.linkedin.com/company/the-social-radio-inc-
TheTake,2e6,https://thetake.com/,Discover products & places from your favorite films. Check us out at thetake.com,https://thetake.com/,http://www.facebook.com/TheTakeApp/info,http://twitter.com/TheTakeApp,http://www.linkedin.com/company/5166209
The Tap Lab,1e6,http://www.thetaplab.com,The Tap Lab makes ambitious mobile games that give players new ways to interact with the world around them.,http://www.thetaplab.com,http://www.facebook.com/thetaplab,http://twitter.com/thetaplab,https://www.linkedin.com/company/1674390
The TechMap,5e4,http://www.thetechmap.com,The TechMap online community to find and collaborate with entrepreneurs and techies in the city.,http://www.thetechmap.com,http://www.facebook.com/TheTechMap,http://twitter.com/TheTechMap,http://www.linkedin.com/company/thetechmap
The Venue Report,51e4,http://www.venuereport.com,"Everything we do is to promote the age old tradition of gathering. We believe venues inspire connections, togetherness and memories.",http://www.venuereport.com,http://www.facebook.com/TheVenueReport,http://twitter.com/thevenuereport,https://www.linkedin.com/company/the-venue-report
The Virtual Reality Company,21e5,http://thevrcompany.com,"The Virtual Reality Company is a content studio that creates virtual reality experiences by combining technology, art, and storytelling.",http://thevrcompany.com,https://www.facebook.com/659062508,NA,NA
The Xmap Inc.,2e4,http://thexmap.com,"XMAP Treasure Hunt allows anyone to go on a real treasure hunt. It’s a fun, challenging, and active game. To play, download the XMAP app on",http://thexmap.com,http://www.facebook.com/THEXMAP,http://twitter.com/OfficialXMAP,NA
The Zebra,2008354.3333333333,http://www.thezebra.com,"The Zebra is an auto insurance comparison engine, enabling users to compare and find the best car insurance.",http://www.thezebra.com,http://www.facebook.com/TheZebraCo,http://twitter.com/TheZebraCo,https://www.linkedin.com/company/the-zebra
Think Big Analytics,3e6,http://www.thinkbiganalytics.com,Think Big Analytics provides data science and engineering services for big data applications.,http://www.thinkbiganalytics.com,http://www.facebook.com/think.big.analytics,http://twitter.com/thinkbiga,http://www.linkedin.com/company/1221702
Thinkful,2625e3,http://www.thinkful.com,Thinkful mission is to help students gain the technical skills necessary to switch careers or advance in their current profession.,http://www.thinkful.com,http://www.facebook.com/thinkfulschool,http://twitter.com/thinkful,https://www.linkedin.com/company/thinkful
